code,description,fileIndex,gstPercent,orderedQuantity,orderedUnitPrice,orderedTotalUnitPrice,orderedPrice,orderedTotalPrice,quantity,unitPrice,totalUnitPrice,price,totalPrice,brand,packSize,unitOfMeasure
FB 110,Bananas - Cavendish 15kg,34,0.0,1.0,20.0,20.0,20.0,20.0,1.0,20.0,20.0,20.0,20.0,,,
FM 101,Mandarins - Large Carton,34,0.0,1.0,52.0,52.0,52.0,52.0,1.0,52.0,52.0,52.0,52.0,,,
FP 109,Pineapples Xlarge Each,34,0.0,12.0,2.5,2.5,30.0,30.0,12.0,2.5,2.5,30.0,30.0,,,
FS 102, Strawberrys - 500gm 2nd Grade,34,0.0,8.0,3.5,3.5,28.0,28.0,8.0,3.5,3.5,28.0,28.0,,,
FW 102,Watermelon - Seedless,34,0.0,51.205,1.25,1.25,64.00625,64.00625,51.205,1.25,1.25,64.01,64.01,,,
VC 118,Cucumbers - Continental Bag,34,0.0,1.0,20.0,20.0,20.0,20.0,1.0,20.0,20.0,20.0,20.0,,,
VS 105,Sweetcom Carton,34,0.0,2.0,28.0,28.0,56.0,56.0,2.0,28.0,28.0,56.0,56.0,,,
MM 109,Mesculin 3kg Qld Mix Carton,34,0.0,1.0,32.0,32.0,32.0,32.0,1.0,32.0,32.0,32.0,32.0,,,
VC 118,Cucumbers - Continental Bag,35,0.0,1.0,24.0,24.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,,,
VT 105,Tomatoes - Cherry Punnet,35,0.0,15.0,2.0,2.0,30.0,30.0,15.0,2.0,2.0,30.0,30.0,,,
PP 106,Potatoes - White Chats 20kg,35,0.0,1.0,56.5,56.5,56.5,56.5,1.0,56.5,56.5,56.5,56.5,,,
014011,1K(10) SMOKED SALMON PIECES,37,0.0,4.0,13.8,13.8,55.2,55.2,4.0,13.8,13.8,55.2,55.2,,,EA
090993,1K(6) FRZ F/F SLC OVN/RST CHK/MEAT,37,0.0,4.0,13.8,13.8,55.2,55.2,4.0,13.8,13.8,55.2,55.2,,,EA
021208,7K JAPANESE BREADCRUMBS HOA,37,0.0,1.0,24.51,24.51,24.51,24.51,1.0,24.51,24.51,24.51,24.51,,,EA
094748,1K(6) GREEN/BROWN LENTILS TRUMPS,37,0.0,6.0,4.59,4.59,27.54,27.54,6.0,4.59,4.59,27.54,27.54,,,EA
205085,10K GF COARSE BREADCRUMBS,37,0.0,1.0,27.94,27.94,27.94,27.94,1.0,27.94,27.94,27.94,27.94,,,EA
205557,R/W FRS MED CKD TIGER PRAWN W.A,37,0.0,10.0,24.37,24.37,243.7,243.7,10.0,24.37,24.37,243.7,243.7,,,KG
013660,2.15K(6) CHILLI TOMATO JAM KNORR,38,0.0,2.0,13.62,13.62,27.24,27.24,2.0,13.62,13.62,27.24,27.24,,,EA
015234,25(6) STL LEMON T/BAG LIPTON,38,0.0,2.0,3.98,3.98,7.96,7.96,2.0,3.98,3.98,7.96,7.96,,,EA
015235,*25(6) STL JASMINE GREEN T/BAG LIPTO,38,0.0,2.0,3.98,3.98,7.96,7.96,2.0,3.98,3.98,7.96,7.96,,,EA
029428,*1L(6} HOLLANDAISE SCE GARDE D'OR,38,0.0,2.0,9.65,9.65,19.3,19.3,2.0,9.65,9.65,19.3,19.3,,,EA
029802,2.IK(6) PROFESS MONGOLIAN SCE KNORR,38,0.0,3.0,13.48,13.48,40.44,40.44,3.0,13.48,13.48,40.44,40.44,,,EA
062289,750GX2 PUREE GARLIC KNORR,38,0.0,1.0,18.8,18.8,18.8,18.8,1.0,18.8,18.8,18.8,18.8,,,EA
075194,*2.3K(2) WHOLEGRAIN MUSTARD COLMANS,38,0.0,1.0,14.32,14.32,14.32,14.32,1.0,14.32,14.32,14.32,14.32,,,EA
076769,*500 ENVELOPE TEACUP BAG BUSHELLS,38,0.0,2.0,25.92,25.92,51.84,51.84,2.0,25.92,25.92,51.84,51.84,,,EA
076984,850G(6) THAI GREEN CURRY PASTE KNORR,38,0.0,2.0,15.75,15.75,31.5,31.5,2.0,15.75,15.75,31.5,31.5,,,EA
079675,2K(6) CHINESE SWEET SOUR SAXIMS,38,0.0,3.0,13.48,13.48,40.44,40.44,3.0,13.48,13.48,40.44,40.44,,,EA
089833,2.05K(6) CHINESE LEMON SCE SAKIMS,38,0.0,3.0,13.47,13.47,40.41,40.41,3.0,13.47,13.47,40.41,40.41,,,EA
092512,*2.9K(2) MANGO CHUTNEY PATAKS,38,0.0,1.0,27.81,27.81,27.81,27.81,1.0,27.81,27.81,27.81,27.81,,,EA
076209,* 6PKX5 GOLDEN PANCAKE TIP TOP,39,10.0,3.0,16.83,18.513,50.49,55.539,3.0,16.83,18.513,50.49,55.54,,,EA
030051,*2.5K(2) R/L MID/RASH BACON KR CASTL,39,0.0,4.0,24.9,24.9,99.6,99.6,4.0,24.9,24.9,99.6,99.6,,,EA
037639,R/W FRS BFM BOLAR BLADE 5-6K(3),39,0.0,29.0,8.35,8.35,242.15,242.15,31.65,8.35,8.35,264.28,264.28,,,KG
019527,15K TUSCANY CHOC CHIPS CADBURY,39,0.0,1.0,87.59,87.59,87.59,87.59,1.0,87.59,87.59,87.59,87.59,,,EA
076769,*500 ENVELOPE TEACUP BAG BUSHELLS,39,0.0,1.0,25.92,25.92,25.92,25.92,1.0,25.92,25.92,25.92,25.92,,,EA
212124,*1.5K(6) PEARL COUS COUS VEG EDGELL,40,0.0,6.0,10.84,10.84,65.04,65.04,0.0,10.84,10.84,0.0,0.0,,,EA
970046,COLES EXP FZNX6 HAM CHEESE CROISSANT,40,10.0,1.0,20.44,22.484,20.44,22.484,1.0,20.44,22.48,20.44,22.48,,,EA
034593,500G(7) G/FREE PLAIN FLOUR A/PURPOSE,40,0.0,4.0,2.46,2.46,9.84,9.84,4.0,2.46,2.46,9.84,9.84,,,EA
041478,*#A10(3) SLICED BEETROOT G/CIRCLE,40,0.0,1.0,7.98,7.98,7.98,7.98,1.0,7.98,7.98,7.98,7.98,,,EA
058586,A10(3) SLC PINEAPPLE THIN L/S SPC,40,0.0,1.0,10.29,10.29,10.29,10.29,1.0,10.29,10.29,10.29,10.29,,,EA
071463,2L{6} LIME MINT JULEP CORDIAL SHINGL,40,0.0,1.0,10.47,10.47,10.47,10.47,0.0,10.47,10.47,0.0,0.0,,,EA
081204,*#100GX63 P/CKD BEEF PATTIE ANG/3AY,41,0.0,1.0,70.04,70.04,70.04,70.04,1.0,70.04,70.04,70.04,70.04,,,EA
212590,175GX12 G/FREE BEEF PIE MRS MACS,41,10.0,2.0,32.85,36.135,65.7,72.27,2.0,32.85,36.135,65.7,72.27,,,EA
212591,140GX18 G/FREE BEEF VEGE ROLL MRS/M,41,10.0,2.0,39.2,43.12,78.4,86.24,2.0,39.2,43.12,78.4,86.24,,,EA
021300,lL(12) F/CKM MILK LACTOSE FREE LIDDE,41,0.0,12.0,2.226,2.226,26.71,26.71,12.0,2.226,2.226,26.71,26.71,,,EA
088516,*P/C 50(6) PLUM JAM ZOOSH,41,0.0,2.0,4.75,4.75,9.5,9.5,2.0,4.75,4.75,9.5,9.5,,,EA
017395,*#10L VANILLA ICE CREAM BULLA,42,10.0,2.0,19.45,21.395,38.9,42.79,2.0,19.45,21.395,38.9,42.79,,,EA
035986,3K{5) 100% ANGUS BEEF LASAGNE A/CHEF,42,10.0,10.0,17.7354,19.509,177.354,195.09,10.0,17.7354,19.509,177.354,195.09,,,EA
062825,100MLX30 1/C SLICES PETERS,42,10.0,4.0,11.34,12.474,45.36,49.896,4.0,11.34,12.474,45.36,49.9,,,EA
076400,*#2K(6) SPICY BATTERED WEDGE EDGELL,42,0.0,12.0,6.815,6.815,81.78,81.78,12.0,6.815,6.815,81.78,81.78,,,EA
080203,*#48 GARLIC BREAD SPLIT LA/FAMIGL1A,42,0.0,2.0,35.29,35.29,70.58,70.58,2.0,35.29,35.29,70.58,70.58,,,EA
212336,2K(6) HASH BROWN TRIANGLES MCCAIN,42,0.0,6.0,6.683,6.683,40.1,40.1,6.0,6.683,6.683,40.1,40.1,,,EA
030051,*2.5K(2) R/L MID/RASH BACON KR CASTL,42,0.0,8.0,25.611,25.611,204.89,204.89,8.0,25.611,25.611,204.89,204.89,,,EA
050915,*500(6) 1PLY WHT LUNCH SERVIETTE SIL,43,10.0,12.0,4.032,4.435,48.38,53.22,12.0,4.032,4.435,48.38,53.22,,,EA
061301,I25G(20) WATER CRACKERS ARNOTTS,43,10.0,10.0,1.495,1.645,14.95,16.45,10.0,1.495,1.645,14.95,16.45,,,EA
078491,*#2L(6) 100% L/L APPLE JCE G/CIRCLE,43,0.0,12.0,3.41,3.41,40.92,40.92,12.0,3.41,3.41,40.92,40.92,,,EA
078492,*#2L(6) 100% L/L PINE JUICE NAS G/C,43,0.0,12.0,3.51,3.51,42.12,42.12,12.0,3.51,3.51,42.12,42.12,,,EA
097607,*#2L(6) 100% L/L ORANGE JCE G/CIRCLE,43,0.0,12.0,3.204,3.204,38.45,38.45,12.0,3.204,3.204,38.45,38.45,,,EA
212221,*#I0K ARBORIO RICE EATEO,43,0.0,1.0,25.9,25.9,25.9,25.9,1.0,25.9,25.9,25.9,25.9,,,EA
017395,*#10L VANILLA ICE CREAM BULLA,44,10.0,2.0,19.45,21.395,38.9,42.79,2.0,19.45,21.395,38.9,42.79,,,EA
052278,*#5K{3) FISH SHOP CHIPS MCCAIN,44,0.0,6.0,9.97,9.97,59.82,59.82,6.0,9.97,9.97,59.82,59.82,,,EA
062527,* IK(10) MIXED BERRIES IQF G/SUPRSME,44,0.0,4.0,8.585,8.585,34.34,34.34,4.0,8.585,8.585,34.34,34.34,,,EA
076209,*6PKX5 GOLDEN PANCAKE TIP TOP,44,10.0,5.0,17.31,19.042,86.55,95.21,5.0,17.31,19.042,86.55,95.21,,,EA
030051,*2.5K(2) R/L MID/RASH BACON KR CASTL,44,0.0,5.0,25.612,25.612,128.06,128.06,5.0,25.612,25.612,128.06,128.06,,,EA
017568,40GX125 CHOC CHIP COOKIE BAKELS,45,10.0,2.0,35.25,38.775,70.5,77.55,2.0,35.25,38.775,70.5,77.55,,,EA
035986,3K(5) 100% ANGUS BEEF LASAGNE A/CHEF,45,10.0,7.0,17.736,19.51,124.15,136.57,7.0,17.736,19.51,124.15,136.57,,,EA
052278,*#5K(3) FISH SHOP CHIPS MCCAIN,45,0.0,3.0,9.97,9.97,29.91,29.91,3.0,9.97,9.97,29.91,29.91,,,EA
058420,2K(6) HASH BROWN TRIANGLE EDGELL,45,0.0,6.0,7.176,7.176,43.06,43.06,6.0,7.176,7.176,43.06,43.06,,,EA
058766,"*1DZ(12) 10"" TORTILLA FLOUR C/SELEC",45,0.0,12.0,3.7525,3.7525,45.03,45.03,12.0,3.7525,3.7525,45.03,45.03,,,EA
080343,100 JAM DONUTS PAR CKD MAYMAX,45,10.0,1.0,42.52,46.772,42.52,46.772,1.0,42.52,46.772,42.52,46.77,,,EA
085591,*#110GX24 CRUNCHY CRUMB FISH C!CATCH,45,0.0,4.0,27.555,27.555,110.22,110.22,4.0,27.555,27.555,110.22,110.22,,,EA
086645,*#1K(6) SWEET CHILLI CHKN TENDERS ST,45,0.0,18.0,12.8994,12.8994,232.19,232.19,18.0,12.8994,12.8994,232.19,232.19,,,EA
025889,*200MLX24 APPLE JCE TETRA PRIMA,45,10.0,10.0,11.497,12.647,114.97,126.47,6.0,11.497,12.647,68.982,75.88,,,EA
025890,*200MLX24 ORANGE JCE TETRA PRIMA,45,10.0,10.0,11.496,12.646,114.96,126.46,10.0,11.496,12.646,114.96,126.46,,,EA
025891,*200MLX24 TROPICAL JCE TETRA PRIMA,45,10.0,10.0,11.496,12.646,114.96,126.46,10.0,11.496,12.646,114.96,126.46,,,EA
012079,* #2K(6) PEAS EDGELL,46,0.0,4.0,6.11,6.11,24.44,24.44,4.0,6.11,6.11,24.44,24.44,,,EA
080290,*#1.5K(4) PARMESAN GRATED PERFECT,46,0.0,1.0,32.32,32.32,32.32,32.32,1.0,32.32,32.32,32.32,32.32,,,EA
085528,*2K(3) TASTY SHREDDED CHEESE D/DALE,46,0.0,2.0,16.28,16.28,32.56,32.56,2.0,16.28,16.28,32.56,32.56,,,EA
088307,*2.2L PREMIUM SOUR CREM1 BULLA,46,0.0,1.0,17.86,17.86,17.86,17.86,1.0,17.86,17.86,17.86,17.86,,,EA
027985,*P/C 4.8GX90(6) VEGEMITE 1SERV KRAFT,46,0.0,2.0,12.815,12.815,25.63,25.63,2.0,12.815,12.815,25.63,25.63,,,EA
050915,*500(6) lPLY WHT LUNCH SERVIETTE SIL,46,10.0,6.0,3.92,4.312,23.52,25.872,6.0,3.92,4.312,23.52,25.87,,,EA
072821,*#P/C 50(6) STRAWBERRY JAM ZOOSH,46,0.0,3.0,4.91,4.91,14.73,14.73,0.0,4.91,4.91,0.0,0.0,,,EA
081441,10K STICKY DATE PUDDING MIX ALLIED/M,46,0.0,1.0,35.62,35.62,35.62,35.62,1.0,35.62,35.62,35.62,35.62,,,EA
088516,*#P/C 50(6) PLUM JAM ZOOSH,46,0.0,3.0,4.44,4.44,13.32,13.32,3.0,4.44,4.44,13.32,13.32,,,EA
BROCS2.5,2.5kg STARPAK BROCCOLI,47,0.0,4.0,8.0,8.0,32.0,32.0,4.0,8.0,8.0,32.0,32.0,,,
CAULIS1,1kg STARPAK CAULIFLOWER,47,0.0,10.0,2.15,2.15,21.5,21.5,10.0,2.15,2.15,21.5,21.5,,,
CORKERS,1 kg STARPAK CORN KERNELS,47,0.0,20.0,3.2,3.2,64.0,64.0,20.0,3.2,3.2,64.0,64.0,,,
PEASS,2kg STARPAK GREEN PEAS,47,0.0,5.0,5.4,5.4,27.0,27.0,5.0,5.4,5.4,27.0,27.0,,,
MELVEG,1.5kg EDGELLS MELANGE VEGIE MIX,47,0.0,12.0,7.0,7.0,84.0,84.0,12.0,7.0,7.0,84.0,84.0,,,
ICREAM11,10lt BULLA VANILLA. ICE CREAM,47,10.0,4.0,19.4,21.34,77.6,85.36,4.0,19.4,21.34,77.6,85.36,,,
BISCREPC,150x32gm ARN CREMY CHC/SHORT CREAM BISC,47,10.0,2.0,37.2,40.92,74.4,81.84,2.0,37.2,40.92,74.4,81.84,,,
TOMDICS,A9 SH DICED TOMATOES,47,0.0,6.0,5.3,5.3,31.8,31.8,6.0,5.3,5.3,31.8,31.8,,,
PASPENSAN,10kg SR PENNE PASTA(No.18),47,0.0,0.5,17.5,17.5,8.75,8.75,0.5,17.5,17.5,8.75,8.75,,,
FOTFRESHG,12kg GC FRESH FILLET OF THIGH,48,0.0,1.0,96.0,96.0,96.0,96.0,1.0,96.0,96.0,96.0,96.0,,,
CSCHI160,30x160gm ING THIGH SCHNITZELS,49,0.0,5.0,47.5,47.5,237.5,237.5,5.0,47.5,47.5,237.5,237.5,,,
BACEVE,2.5kg KR RINDLESS BACON,49,0.0,6.0,23.2,23.2,139.2,139.2,6.0,23.2,23.2,139.2,139.2,,,
BAR190A,5x38gm LEDAGF APPLE BARS,49,10.0,6.0,4.0,4.4,24.0,26.4,6.0,4.0,4.4,24.0,26.4,,,
BAR190S,5x38gm LEDA GF STRAWBERRY BARS,49,10.0,6.0,4.0,4.4,24.0,26.4,6.0,4.0,4.4,24.0,26.4,,,
BAR190T,5x38gm LEDA GF TRIPLE BERRY BARS,49,10.0,6.0,4.0,4.4,24.0,26.4,6.0,4.0,4.4,24.0,26.4,,,
MUEBARNF,FREEDOM GF/NUT FREE MUESLI BARS,49,10.0,6.0,5.6,6.16,33.6,36.96,6.0,5.6,6.16,33.6,36.96,,,
FJ2.4BA,2.4IIBERRI APPLE JUICE,49,0.0,12.0,4.5,4.5,54.0,54.0,12.0,4.5,4.5,54.0,54.0,,,
FJ2.4BO,2.4HBERRI ORANGE JUICE,49,0.0,24.0,4.5,4.5,108.0,108.0,24.0,4.5,4.5,108.0,108.0,,,
BEABAKH,2.95kg HNZ BAKED BEANS,49,0.0,6.0,8.9,8.9,53.4,53.4,6.0,8.9,8.9,53.4,53.4,,,
SPAGl-i,2.95kg HNZ SPAGHETTI,49,0.0,6.0,8.9,8.9,53.4,53.4,6.0,8.9,8.9,53.4,53.4,,,
PEASLIH,3kg HEINZ PEACH SLICES,49,0.0,3.0,10.3,10.3,30.9,30.9,3.0,10.3,10.3,30.9,30.9,,,
PEARSLH,3kg HEINZ PEAR SLICES,49,0.0,3.0,11.3,11.3,33.9,33.9,3.0,11.3,11.3,33.9,33.9,,,
COTGIES,20lt SOLERO COTTONSEEED OIL,49,0.0,1.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,,,
CHUHIGC12,12kg GC FRESH Bl THIGHS,50,0.0,5.0,33.85,33.85,169.25,169.25,5.0,33.85,33.85,169.25,169.25,,,
RICJASR,10kg RIVIANA JASMINE RICE,51,0.0,2.0,23.4,23.4,46.8,46.8,2.0,23.4,23.4,46.8,46.8,,,
BACEVE,2.5kg KR RINDLESS BACON,51,0.0,8.0,23.2,23.2,185.6,185.6,8.0,23.2,23.2,185.6,185.6,,,
CORCOB,100s EDGELLS CORN COBETTES,51,0.0,1.0,47.8,47.8,47.8,47.8,1.0,47.8,47.8,47.8,47.8,,,
CORKERS,1 kg STARPAK CORN KERNELS,52,0.0,10.0,3.2,3.2,32.0,32.0,10.0,3.2,3.2,32.0,32.0,,,
PEAS,2kg EDGELLS GREEN PEAS,52,0.0,6.0,5.4,5.4,32.4,32.4,6.0,5.4,5.4,32.4,32.4,,,
MEDVEG,1 kg FINDUS MEDLEY VEGETABLES,52,0.0,12.0,5.3,5.3,63.6,63.6,12.0,5.3,5.3,63.6,63.6,,,
COFFEESSNI,1000X1.7gm NESCAFE B43 P/C COFFEE,52,0.0,1.0,144.4,144.4,144.4,144.4,1.0,144.4,144.4,144.4,144.4,,,
ICREAMV10,10s BULLA SPLIT VARIETY PACK,52,10.0,10.0,5.2,5.72,52.0,57.2,10.0,5.2,5.72,52.0,57.2,,,
059,192x35gm AC WHITE DINNER ROLL,52,0.0,1.0,32.7,32.7,32.7,32.7,1.0,32.7,32.7,32.7,32.7,,,
BACEVE,2.5kg KR RINDLESS BACON,52,0.0,4.0,23.2,23.2,92.8,92.8,4.0,23.2,23.2,92.8,92.8,,,
CRESOU5DF,5lt DF SOUR LIGHT CREAM,52,0.0,1.0,23.1,23.1,23.1,23.1,1.0,23.1,23.1,23.1,23.1,,,
CHODAR5,5kg NESTLE CALYPSO DARK BUTTONS,52,0.0,3.0,39.5,39.5,118.5,118.5,3.0,39.5,39.5,118.5,118.5,,,
BEESLI,2.95kg EDGELLS SLICED BEETROOT,52,0.0,2.0,7.9,7.9,15.8,15.8,2.0,7.9,7.9,15.8,15.8,,,
VEGOILC,20lt CALIBRE BLENDED VEGETABLE OIL,52,0.0,2.0,37.0,37.0,74.0,74.0,2.0,37.0,37.0,74.0,74.0,,,
RFC488,100 CA488 CATERING FQlLJdMoYSocls,52,10.0,1.0,70.6,77.66,70.6,77.66,1.0,70.6,77.66,70.6,77.66,,,
BROC,1.5kg EDGELLS BROCCOLI,53,0.0,6.0,9.2,9.2,55.2,55.2,6.0,9.2,9.2,55.2,55.2,,,
CAULI2,2kg EDGELLS CAULIFLOWER,53,0.0,6.0,7.9,7.9,47.4,47.4,6.0,7.9,7.9,47.4,47.4,,,
PEAS,2kg EDGELLS GREEN PEAS,53,0.0,6.0,5.4,5.4,32.4,32.4,6.0,5.4,5.4,32.4,32.4,,,
MEDVEG,1kg FINDUS MEDLEY VEGETABLES,53,0.0,12.0,5.3,5.3,63.6,63.6,12.0,5.3,5.3,63.6,63.6,,,
COOANZ5,5kg BAKELS ANZAC COOKIES,53,10.0,2.0,42.3,46.53,84.6,93.06,2.0,42.3,46.53,84.6,93.06,,,
COOCHOCH,5kg BAKELS CHOC CHIP COOKIES,53,10.0,2.0,44.9,49.39,89.8,98.78,2.0,44.9,49.39,89.8,98.78,,,
EDCMIXSAN,12 EDC MIXED SANDWICH,53,10.0,15.0,46.4,51.04,696.0,765.6,15.0,46.4,51.04,696.0,765.6,,,
059,192x35gm AC WHITE DINNER ROLL,53,0.0,1.0,32.7,32.7,32.7,32.7,1.0,32.7,32.7,32.7,32.7,,,
BACEVE,2.5kg KR RINDLESS BACON,53,0.0,4.0,23.2,23.2,92.8,92.8,4.0,23.2,23.2,92.8,92.8,,,
COO250CC,250gm LEDAG/F CHOC CHIP COOKIES,53,10.0,6.0,3.0,3.3,18.0,19.8,6.0,3.0,3.3,18.0,19.8,,,
FJ2APP,2ltGC PET APPLE JUICE,53,0.0,6.0,3.3,3.3,19.8,19.8,6.0,3.3,3.3,19.8,19.8,,,
FJ2BRE,2ltGC PET BREAKFAST JUICE,53,0.0,6.0,4.2,4.2,25.2,25.2,6.0,4.2,4.2,25.2,25.2,,,
FJ20RA,2lt GC PET ORANGE JUICE,53,0.0,6.0,3.3,3.3,19.8,19.8,6.0,3.3,3.3,19.8,19.8,,,
FJ2T,2lt GC PET TROPICAL JUICE,53,0.0,6.0,3.9,3.9,23.4,23.4,6.0,3.9,3.9,23.4,23.4,,,
BISCREPC,150x32gmARN CREMY CHC/SHORT CREAM BISC,53,10.0,1.0,37.2,40.92,37.2,40.92,1.0,37.2,40.92,37.2,40.92,,,
CORFLA500,500gm SANITARIUM CORN FLAKES,53,0.0,12.0,3.8,3.8,45.6,45.6,12.0,3.8,3.8,45.6,45.6,,,
WEETBIX1,1.12kg SANITARIUM WEETBIX,53,0.0,4.0,5.4,5.4,21.6,21.6,4.0,5.4,5.4,21.6,21.6,,,
VEGOILC,20lt CALIBRE BLENDED VEGETABLE OIL,53,0.0,3.0,37.0,37.0,111.0,111.0,3.0,37.0,37.0,111.0,111.0,,,
CW45D,600mx45cm CA CLINGWRAP DISPENSER,53,10.0,1.0,22.6,24.86,22.6,24.86,1.0,22.6,24.86,22.6,24.86,,,
9RND,"50 9"" PLASTIC DINNER PLATES",53,10.0,10.0,4.8,5.28,48.0,52.8,10.0,4.8,5.28,48.0,52.8,,,
BB,45x11 Ogm CAVOS CHICKEN BREAST BURGERS,54,0.0,1.0,54.0,54.0,54.0,54.0,1.0,54.0,54.0,54.0,54.0,,,
FOTFRESHG,12kg GC FRESH FILLET OF THIGH,55,0.0,1.0,96.0,96.0,96.0,96.0,1.0,96.0,96.0,96.0,96.0,,,
059,192x35gmAC WHITE DINNER ROLL,56,0.0,1.0,32.7,32.7,32.7,32.7,1.0,32.7,32.7,32.7,32.7,,,
BACEVE,2.5kg KR RINDLESS BACON,56,0.0,6.0,23.2,23.2,139.2,139.2,6.0,23.2,23.2,139.2,139.2,,,
GARLICW,2kg WFG FRESH MINCED GARLIC,56,0.0,1.0,11.0,11.0,11.0,11.0,1.0,11.0,11.0,11.0,11.0,,,
CORFLA260,260gm FREEDOM CORN FLAKES,56,0.0,2.0,4.05,4.05,8.1,8.1,2.0,4.05,4.05,8.1,8.1,,,
MUE500,500gm FREEDOM GF/WF MUESLI WITH PSYLLIUM,56,0.0,2.0,6.4,6.4,12.8,12.8,2.0,6.4,6.4,12.8,12.8,,,
CAKM1X375C,375gm ORGRAN CHOC CAKE MIX ,56,0.0,8.0,4.2,4.2,33.6,33.6,8.0,4.2,4.2,33.6,33.6,,,
CAKMIX375V,375gm ORGRAN VANILLA CAKE MIX,56,0.0,8.0,4.2,4.2,33.6,33.6,8.0,4.2,4.2,33.6,33.6,,,
CAKMIX45OM,450gm NATURALLY GOOD CHOC MUD CAKE MIX,56,0.0,4.0,5.0,5.0,20.0,20.0,4.0,5.0,5.0,20.0,20.0,,,
PANMIX375A,375gm ORGRAN APPLE/CINNAMON PANCAKE MIX-,56,0.0,8.0,3.5,3.5,28.0,28.0,8.0,3.5,3.5,28.0,28.0,,,
EGGPLA200,200gm ORGRAN NO EGG REPLACER,56,0.0,8.0,3.8,3.8,30.4,30.4,8.0,3.8,3.8,30.4,30.4,,,
FALMIX200,200gm ORGRAN FALAFEL MIX,56,0.0,8.0,3.7,3.7,29.6,29.6,8.0,3.7,3.7,29.6,29.6,,,
FJ2.4BA,2.4lt BERRI APPLE JUICE^,56,0.0,6.0,4.5,4.5,27.0,27.0,6.0,4.5,4.5,27.0,27.0,,,
FJ2BRE,2IIGC PET BREAKFAST JUICE,56,0.0,6.0,4.2,4.2,25.2,25.2,6.0,4.2,4.2,25.2,25.2,,,
FJ20RA,2ltGC PET ORANGE JUICE,56,0.0,6.0,3.3,3.3,19.8,19.8,6.0,3.3,3.3,19.8,19.8,,,
COGPOPS,6x1kg KELLOGGS COCO POPS,56,0.0,1.0,71.7,71.7,71.7,71.7,1.0,71.7,71.7,71.7,71.7,,,
JUSRIG1,6x1 kg KELLOGGS JUST RIGHT,56,0.0,1.0,64.7,64.7,64.7,64.7,1.0,64.7,64.7,64.7,64.7,,,
SELFLOCL,12.5kg SELF RAISING FLOUR,56,0.0,1.0,13.2,13.2,13.2,13.2,1.0,13.2,13.2,13.2,13.2,,,
PLAFLOCL,12.5kg PLAIN FLOUR,56,0.0,1.0,13.2,13.2,13.2,13.2,1.0,13.2,13.2,13.2,13.2,,,
COTOILS,20lt SOLERO COTTONSEED OIL,56,0.0,2.0,50.0,50.0,100.0,100.0,2.0,50.0,50.0,100.0,100.0,,,
23-GVMLP,Gloves VINYL Low Powder Med,58,10.0,2.0,4.5,4.95,9.0,9.9,2.0,4.5,4.95,9.0,9.9,,,
23-GVXLLP,Gloves VINYL Low Powder XL,58,10.0,6.0,4.5,4.95,27.0,29.7,6.0,4.5,4.95,27.0,29.7,,,
23-GVLLP,Gloves VINYL Low Powder Large,58,10.0,2.0,4.5,4.95,9.0,9.9,2.0,4.5,4.95,9.0,9.9,,,
